#####################################################################
# Alchemist log file - simulation started at: 2024-11-05T15:56+0000 #
#####################################################################
#
# seed = 0.0, walking_speed = 1.4
#
# The columns have the following meaning: 
# time best-value[min] best-value[max] best-value[mean] local-value[min] local-value[max] local-value[mean] path-length[min] path-length[max] path-length[mean] neighbors-size[min] neighbors-size[max] neighbors-size[mean] 
183.00011337332 0.00175 0.978 0.0459 0.00212 0.989 0.465 2.00 110 72.4 1.00 20.0 8.12
184.00011337331995 0.00175 0.913 0.0543 0.00212 0.989 0.465 2.00 111 72.7 1.00 20.0 8.10
185.0001133733199 0.00175 0.978 0.0566 0.00212 0.989 0.465 2.00 113 69.9 0.00 21.0 8.09
186.00011337331983 0.00175 0.912 0.0484 0.00212 0.989 0.465 2.00 115 68.9 0.00 19.0 8.04
187.00011337331978 0.00175 0.925 0.0598 0.00212 0.989 0.465 2.00 116 69.0 1.00 18.0 8.22
188.00011337331972 0.00175 0.726 0.0403 0.00212 0.989 0.465 2.00 117 69.9 2.00 18.0 8.37
189.00011337331966 0.00175 0.912 0.0404 0.00212 0.989 0.465 2.00 120 71.8 2.00 18.0 8.38
190.0001133733196 0.00175 0.881 0.0506 0.00212 0.989 0.465 2.00 121 70.7 2.00 20.0 8.50
191.00011337331955 0.00175 0.844 0.0576 0.00212 0.989 0.465 2.00 123 73.3 1.00 17.0 8.47
192.0001133733195 0.00175 0.632 0.0393 0.00212 0.989 0.465 2.00 124 67.3 2.00 18.0 8.58
193.00011337331944 0.00175 0.618 0.0375 0.00212 0.989 0.465 2.00 126 64.2 1.00 20.0 8.53
194.00011337331938 0.00175 0.881 0.0306 0.00212 0.989 0.465 2.00 127 65.6 1.00 19.0 8.58
195.00011337331932 0.00175 0.789 0.0331 0.00212 0.989 0.465 2.00 128 63.6 2.00 18.0 8.67
196.00011337331927 0.00175 0.844 0.0296 0.00212 0.989 0.465 2.00 131 61.0 1.00 18.0 8.58
197.0001133733192 0.00175 0.904 0.0433 0.00212 0.989 0.465 2.00 133 58.2 1.00 18.0 8.45
198.00011337331915 0.00175 0.434 0.0225 0.00212 0.989 0.465 2.00 136 52.7 2.00 19.0 8.49
199.0001133733191 0.00175 0.912 0.0235 0.00212 0.989 0.465 2.00 137 52.2 1.00 18.0 8.45
200.00011337331904 0.00175 0.904 0.0259 0.00212 0.989 0.465 2.00 137 51.5 1.00 18.0 8.50
201.00011337331898 0.000843 0.935 0.0295 0.000843 0.988 0.497 2.00 138 50.2 2.00 17.0 8.53
202.00011337331892 0.000843 0.756 0.0165 0.000843 0.988 0.497 2.00 134 45.4 1.00 17.0 8.46
203.00011337331887 0.000843 0.839 0.0153 0.000843 0.988 0.497 2.00 130 33.3 2.00 18.0 8.61
204.0001133733188 0.000843 0.852 0.0142 0.000843 0.988 0.497 2.00 131 25.9 1.00 17.0 8.57
205.00011337331875 0.000843 0.852 0.0115 0.000843 0.988 0.497 2.00 132 14.9 1.00 16.0 8.58
